baseline	0.4254	0.1060	0.0930	0.0870
oooLambdas	1.0680	0.2900	0.2860	0.2780
patMat	0.9760	0.2290	0.2260	0.2170
scalaOOO	0.2600	0.1210	0.1190	0.1160
scalacCake	1.0620	0.2780	0.2720	0.2590
typeclass	0.4120	0.2400	0.2040	0.1880
wrappedInTry	1.2720	0.7350	0.5180	0.4990
