baseline	18.5718	8.8005	8.2369	6.4875
nestedClassPatMat	28.2134	16.7223	14.9648	9.4150
nestedPatMat	95.4554	85.1979	80.7398	65.1945
oooLambdas	71.8856	51.7416	39.4395	25.9210
patMat	31.4374	20.0952	18.1589	15.5360
scalaOOO	32.9648	26.6339	10.8890	5.8235
